Date,1 Mo,2 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
04/10/19,0.004149377593,0.008230452675,0.01219512195,-0.02074688797,-0.04329004329,-0.01762114537,0.004385964912,0.03797468354,0.04435483871,0.08487084871,0.06551724138,#DIV/0!
04/11/19,0.004115226337,0,0.01219512195,-0.008196721311,-0.03829787234,-0.02173913043,0.004329004329,0.0375,0.0438247012,0.08394160584,0.06802721088,#DIV/0!
04/12/19,0.008230452675,0.004098360656,0.01214574899,-0.01229508197,-0.01666666667,-0.01694915254,0.008403361345,0.03643724696,0.03515625,0.07913669065,0.06397306397,#DIV/0!
04/15/19,0.004115226337,0,0.01219512195,-0.01234567901,-0.0125,-0.01694915254,0.004219409283,0.03658536585,0.03529411765,0.07942238267,0.06418918919,#DIV/0!
04/16/19,0.004098360656,-0.004115226337,0.01619433198,-0.008163265306,-0.01659751037,-0.01260504202,0.01244813278,0.036,0.03846153846,0.07473309609,0.0602006689,#DIV/0!
04/17/19,0.004098360656,0,0.01214574899,-0.01229508197,-0.01666666667,-0.01265822785,0.0125,0.03614457831,0.03861003861,0.07829181495,0.0602006689,#DIV/0!
04/18/19,0,-0.00826446281,0.02024291498,-0.01229508197,-0.02521008403,-0.008474576271,0.008403361345,0.0325203252,0.04280155642,0.07553956835,0.06081081081,#DIV/0!
04/22/19,0,0,0.01214574899,-0.00406504065,-0.03361344538,-0.008474576271,0.01255230126,0.04016064257,0.03861003861,0.08156028369,0.05685618729,#DIV/0!
04/23/19,0.004098360656,0.004081632653,0.00406504065,-0.01234567901,-0.02966101695,-0.008547008547,0.008474576271,0.0406504065,0.04280155642,0.08540925267,0.05704697987,#DIV/0!
04/24/19,0.004115226337,0.004098360656,0.008130081301,-0.01652892562,-0.04310344828,-0.01754385965,0.01724137931,0.03734439834,0.04743083004,0.08333333333,0.0612244898,#DIV/0!
04/25/19,0.004098360656,-0.004115226337,0.01219512195,-0.01652892562,-0.03862660944,-0.01746724891,0.01716738197,0.03719008264,0.04724409449,0.07971014493,0.0612244898,#DIV/0!
04/26/19,0.004115226337,-0.004132231405,0.0162601626,-0.02074688797,-0.05701754386,-0.01333333333,0.01746724891,0.04184100418,0.04780876494,0.08394160584,0.06164383562,#DIV/0!
04/29/19,0,-0.004098360656,0.01214574899,-0.02066115702,-0.05217391304,-0.01321585903,0.02155172414,0.04132231405,0.04724409449,0.08633093525,0.06081081081,#DIV/0!
04/30/19,0.004098360656,-0.004115226337,0.01219512195,-0.02928870293,-0.05286343612,-0.01339285714,0.01754385965,0.0460251046,0.04780876494,0.08727272727,0.0614334471,#DIV/0!
05/01/19,-0.004149377593,0.008230452675,0.004098360656,-0.02092050209,-0.03463203463,-0.01315789474,0.01298701299,0.04149377593,0.04365079365,0.0802919708,0.06164383562,#DIV/0!
05/02/19,0.008130081301,0.004048582996,-0.00406504065,-0.02074688797,-0.02553191489,-0.01293103448,0.008547008547,0.04098360656,0.0431372549,0.07942238267,0.05782312925,#DIV/0!
05/03/19,0.008196721311,-0.004115226337,0.01219512195,-0.02074688797,-0.03433476395,-0.01304347826,0.01287553648,0.04115226337,0.04330708661,0.07636363636,0.0614334471,#DIV/0!
05/06/19,0.004098360656,0,0.008130081301,-0.02928870293,-0.03463203463,-0.01762114537,0.01304347826,0.04166666667,0.0438247012,0.08058608059,0.0618556701,#DIV/0!
05/07/19,0,-0.004115226337,0.01219512195,-0.03797468354,-0.03947368421,-0.01785714286,0.004444444444,0.04255319149,0.04081632653,0.08582089552,0.06293706294,#DIV/0!
05/08/19,0.004115226337,0,0.008163265306,-0.03375527426,-0.03043478261,-0.01769911504,0.008771929825,0.04201680672,0.04417670683,0.08118081181,0.06228373702,#DIV/0!
05/09/19,0,0,0.01219512195,-0.04237288136,-0.04424778761,-0.01801801802,0.01333333333,0.03846153846,0.04489795918,0.08921933086,0.06271777003,#DIV/0!
05/10/19,0.004115226337,0,0.008163265306,-0.03813559322,-0.04424778761,-0.0134529148,0.01327433628,0.04641350211,0.04048582996,0.08518518519,0.06574394464,#DIV/0!
05/13/19,0.004132231405,-0.004149377593,0.004132231405,-0.04310344828,-0.06422018349,-0.01395348837,0.01376146789,0.04385964912,0.05,0.09433962264,0.06360424028,#DIV/0!
05/14/19,0.004132231405,-0.004149377593,0.008230452675,-0.0474137931,-0.05454545455,-0.01382488479,0.01363636364,0.04347826087,0.04958677686,0.0936329588,0.06643356643,#DIV/0!
05/15/19,0.004149377593,0.004132231405,0.004115226337,-0.05652173913,-0.06481481481,-0.01886792453,0.01395348837,0.04444444444,0.05063291139,0.09885931559,0.06737588652,#DIV/0!
05/16/19,0.004149377593,-0.004166666667,0.01234567901,-0.04291845494,-0.05909090909,-0.02325581395,0.01376146789,0.04385964912,0.05,0.09433962264,0.06690140845,#DIV/0!
05/17/19,0.004166666667,-0.004184100418,0.01239669421,-0.03862660944,-0.05909090909,-0.02325581395,0.009216589862,0.04405286344,0.05020920502,0.09125475285,0.06737588652,#DIV/0!
05/20/19,0,0,0.01239669421,-0.03418803419,-0.05882352941,-0.01843317972,0.01809954751,0.03913043478,0.04564315353,0.09056603774,0.06360424028,#DIV/0!
05/21/19,0.004201680672,0.004184100418,0.01239669421,-0.02542372881,-0.04424778761,-0.02727272727,0.0134529148,0.04291845494,0.04115226337,0.08988764045,0.05985915493,#DIV/0!
05/22/19,0.004219409283,0.004201680672,0.01244813278,-0.01687763713,-0.06278026906,-0.02764976959,0.009132420091,0.03947368421,0.0460251046,0.0946969697,0.06382978723,#DIV/0!
05/23/19,0,-0.004219409283,0.0125,-0.03448275862,-0.09433962264,-0.01923076923,0.01421800948,0.04090909091,0.04761904762,0.09765625,0.06909090909,#DIV/0!
05/24/19,0.004201680672,-0.01276595745,0.01673640167,-0.02575107296,-0.0787037037,-0.02857142857,0.009433962264,0.04504504505,0.04310344828,0.09727626459,0.06545454545,#DIV/0!
05/28/19,0.004237288136,0.004219409283,0.004201680672,-0.0303030303,-0.08962264151,-0.02912621359,0,0.0462962963,0.04424778761,0.1031746032,0.06666666667,#DIV/0!
05/29/19,0.004237288136,0.004219409283,0.004201680672,-0.0347826087,-0.1004784689,-0.02450980392,0.00487804878,0.05092592593,0.04,0.1,0.07063197026,#DIV/0!
05/30/19,0.004201680672,0,0.008333333333,-0.0480349345,-0.1116504854,-0.03,0.01477832512,0.04245283019,0.04504504505,0.09756097561,0.07169811321,#DIV/0!
05/31/19,0.01260504202,-0.01276595745,0,-0.06334841629,-0.1333333333,-0.02631578947,0.01554404145,0.04926108374,0.05140186916,0.1046025105,0.07364341085,#DIV/0!
06/03/19,0,-0.004255319149,-0.01731601732,-0.09478672986,-0.1593406593,-0.01675977654,0.0218579235,0.06153846154,0.05797101449,0.1153846154,0.07509881423,#DIV/0!
06/04/19,0.008474576271,-0.004255319149,-0.02620087336,-0.08530805687,-0.1223404255,-0.02173913043,0.02645502646,0.05970149254,0.05188679245,0.1203319502,0.07307692308,#DIV/0!
06/05/19,0.0170212766,0,-0.04444444444,-0.1029411765,-0.1147540984,-0.01104972376,0.02688172043,0.07,0.05660377358,0.1239669421,0.07984790875,#DIV/0!
06/06/19,0.01276595745,-0.008583690987,-0.04954954955,-0.09900990099,-0.07446808511,-0.01621621622,0.01595744681,0.06467661692,0.05188679245,0.1239669421,0.07633587786,#DIV/0!
06/07/19,0.008620689655,-0.01754385965,-0.06046511628,-0.09137055838,-0.06486486486,-0.01648351648,0.01621621622,0.06091370558,0.05741626794,0.1144067797,0.08171206226,#DIV/0!
06/10/19,0.004329004329,-0.008733624454,-0.03619909502,-0.08866995074,-0.06842105263,-0.01604278075,0.02094240838,0.05911330049,0.05581395349,0.1115702479,0.07633587786,#DIV/0!
06/11/19,-0.004424778761,0.004405286344,-0.02714932127,-0.07804878049,-0.0621761658,-0.0320855615,0.02604166667,0.05418719212,0.05581395349,0.1115702479,0.07633587786,#DIV/0!
06/12/19,0.01351351351,0.008928571429,-0.01818181818,-0.08910891089,-0.07446808511,-0.02732240437,0.02659574468,0.06,0.06103286385,0.1161825726,0.08015267176,#DIV/0!
06/13/19,-0.004484304933,-0.01826484018,-0.004587155963,-0.09,-0.09289617486,-0.02808988764,0.03260869565,0.0612244898,0.06666666667,0.1213389121,0.08429118774,#DIV/0!
06/14/19,-0.009049773756,-0.004545454545,-0.009174311927,-0.09,-0.08695652174,-0.02793296089,0.03243243243,0.05612244898,0.06220095694,0.1218487395,0.08108108108,#DIV/0!
06/17/19,-0.004524886878,0.008968609865,-0.01363636364,-0.08374384236,-0.09139784946,-0.03333333333,0.02702702703,0.05612244898,0.06220095694,0.1181434599,0.08139534884,#DIV/0!
06/18/19,0.009090909091,0.009009009009,-0.009090909091,-0.07843137255,-0.09677419355,-0.03333333333,0.01639344262,0.0518134715,0.06310679612,0.1196581197,0.08235294118,#DIV/0!
